#  STM32H7B3  This was auto-generated by make-af-csv.py
Port ,Pin  ,AF0              ,AF1                ,AF2                ,AF3                                  ,AF4                                             ,AF5                          ,AF6                                        ,AF7                                        ,AF8                                    ,AF9                                      ,AF10                                     ,AF11                                                                 ,AF12                             ,AF13                           ,AF14     ,AF15    ,ADC                    ,SYS
PortE,PE7  ,                 ,TIM1_ETR           ,                   ,DFSDM1_DATIN2                        ,                                                ,                             ,                                           ,UART7_RX                                   ,                                       ,                                         ,OCTOSPIM_P1_IO4                          ,                                                                     ,FMC_D4/FMC_DA4                   ,                               ,         ,EVENTOUT,                       ,
PortE,PE8  ,                 ,TIM1_CH1N          ,                   ,DFSDM1_CKIN2                         ,                                                ,                             ,                                           ,UART7_TX                                   ,                                       ,                                         ,OCTOSPIM_P1_IO5                          ,                                                                     ,FMC_D5/FMC_DA5                   ,COMP2_OUT                      ,         ,EVENTOUT,                       ,
PortE,PE9  ,                 ,TIM1_CH1           ,                   ,DFSDM1_CKOUT                         ,                                                ,                             ,                                           ,UART7_RTS/UART7_DE                         ,                                       ,                                         ,OCTOSPIM_P1_IO6                          ,                                                                     ,FMC_D6/FMC_DA6                   ,                               ,         ,EVENTOUT,                       ,
PortE,PE10 ,                 ,TIM1_CH2N          ,                   ,DFSDM1_DATIN4                        ,                                                ,                             ,                                           ,UART7_CTS                                  ,                                       ,                                         ,OCTOSPIM_P1_IO7                          ,                                                                     ,FMC_D7/FMC_DA7                   ,                               ,         ,EVENTOUT,                       ,
PortE,PE11 ,                 ,TIM1_CH2           ,                   ,DFSDM1_CKIN4                         ,                                                ,SPI4_NSS                     ,                                           ,                                           ,                                       ,                                         ,SAI2_SD_B                                ,OCTOSPIM_P1_NCS                                                      ,FMC_D8/FMC_DA8                   ,                               ,LCD_G3   ,EVENTOUT,                       ,
PortE,PE12 ,                 ,TIM1_CH3N          ,                   ,DFSDM1_DATIN5                        ,                                                ,SPI4_SCK                     ,                                           ,                                           ,                                       ,                                         ,SAI2_SCK_B                               ,                                                                     ,FMC_D9/FMC_DA9                   ,COMP1_OUT                      ,LCD_B4   ,EVENTOUT,                       ,
PortE,PE13 ,                 ,TIM1_CH3           ,                   ,DFSDM1_CKIN5                         ,                                                ,SPI4_MISO                    ,                                           ,                                           ,                                       ,                                         ,SAI2_FS_B                                ,                                                                     ,FMC_D10/FMC_DA10                 ,COMP2_OUT                      ,LCD_DE   ,EVENTOUT,                       ,
PortE,PE14 ,                 ,TIM1_CH4           ,                   ,                                     ,                                                ,SPI4_MOSI                    ,                                           ,                                           ,                                       ,                                         ,SAI2_MCLK_B                              ,                                                                     ,FMC_D11/FMC_DA11                 ,                               ,LCD_CLK  ,EVENTOUT,                       ,
PortE,PE15 ,                 ,TIM1_BKIN          ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,USART10_CK                                                           ,FMC_D12/FMC_DA12                 ,TIM1_BKIN_COMP1/TIM1_BKIN_COMP2,LCD_R7   ,EVENTOUT,                       ,
PortF,PF0  ,                 ,                   ,                   ,                                     ,I2C2_SDA                                        ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_IO0                          ,                                         ,                                                                     ,FMC_A0                           ,                               ,         ,EVENTOUT,                       ,
PortF,PF1  ,                 ,                   ,                   ,                                     ,I2C2_SCL                                        ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_IO1                          ,                                         ,                                                                     ,FMC_A1                           ,                               ,         ,EVENTOUT,                       ,
PortF,PF2  ,                 ,                   ,                   ,                                     ,I2C2_SMBA                                       ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_IO2                          ,                                         ,                                                                     ,FMC_A2                           ,                               ,         ,EVENTOUT,                       ,
PortF,PF3  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_IO3                          ,                                         ,                                                                     ,FMC_A3                           ,                               ,         ,EVENTOUT,                       ,
PortF,PF4  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_CLK                          ,                                         ,                                                                     ,FMC_A4                           ,                               ,         ,EVENTOUT,                       ,
PortF,PF5  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_NCLK                         ,                                         ,                                                                     ,FMC_A5                           ,                               ,         ,EVENTOUT,                       ,
PortF,PF6  ,                 ,TIM16_CH1          ,                   ,                                     ,                                                ,SPI5_NSS                     ,SAI1_SD_B                                  ,UART7_RX                                   ,                                       ,                                         ,OCTOSPIM_P1_IO3                          ,                                                                     ,                                 ,                               ,         ,EVENTOUT,                       ,
PortF,PF7  ,                 ,TIM17_CH1          ,                   ,                                     ,                                                ,SPI5_SCK                     ,SAI1_MCLK_B                                ,UART7_TX                                   ,                                       ,                                         ,OCTOSPIM_P1_IO2                          ,                                                                     ,                                 ,                               ,         ,EVENTOUT,                       ,
PortF,PF8  ,                 ,TIM16_CH1N         ,                   ,                                     ,                                                ,SPI5_MISO                    ,SAI1_SCK_B                                 ,UART7_RTS/UART7_DE                         ,                                       ,TIM13_CH1                                ,OCTOSPIM_P1_IO0                          ,                                                                     ,                                 ,                               ,         ,EVENTOUT,                       ,
PortF,PF9  ,                 ,TIM17_CH1N         ,                   ,                                     ,                                                ,SPI5_MOSI                    ,SAI1_FS_B                                  ,UART7_CTS                                  ,                                       ,TIM14_CH1                                ,OCTOSPIM_P1_IO1                          ,                                                                     ,                                 ,                               ,         ,EVENTOUT,                       ,
PortF,PF10 ,                 ,TIM16_BKIN         ,SAI1_D3            ,                                     ,PSSI_D15                                        ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P1_CLK                          ,                                         ,                                                                     ,                                 ,DCMI_D11/PSSI_D11              ,LCD_DE   ,EVENTOUT,                       ,
PortF,PF11 ,                 ,                   ,                   ,                                     ,                                                ,SPI5_MOSI                    ,                                           ,                                           ,                                       ,OCTOSPIM_P1_NCLK                         ,SAI2_SD_B                                ,                                                                     ,FMC_SDNRAS                       ,DCMI_D12/PSSI_D12              ,         ,EVENTOUT,ADC1_INP2              ,
PortF,PF12 ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_DQS                          ,                                         ,                                                                     ,FMC_A6                           ,                               ,         ,EVENTOUT,ADC1_INP6/ADC1_INN2    ,
PortF,PF13 ,                 ,                   ,                   ,DFSDM1_DATIN6                        ,I2C4_SMBA                                       ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_A7                           ,                               ,         ,EVENTOUT,ADC2_INP2              ,
PortF,PF14 ,                 ,                   ,                   ,DFSDM1_CKIN6                         ,I2C4_SCL                                        ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_A8                           ,                               ,         ,EVENTOUT,ADC2_INP6/ADC2_INN2    ,
PortF,PF15 ,                 ,                   ,                   ,                                     ,I2C4_SDA                                        ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_A9                           ,                               ,         ,EVENTOUT,                       ,
PortG,PG0  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_IO4                          ,                                         ,UART9_RX                                                             ,FMC_A10                          ,                               ,         ,EVENTOUT,                       ,
PortG,PG1  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_IO5                          ,                                         ,UART9_TX                                                             ,FMC_A11                          ,                               ,         ,EVENTOUT,                       ,
PortG,PG2  ,                 ,                   ,                   ,TIM8_BKIN                            ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,TIM8_BKIN_COMP1/TIM8_BKIN_COMP2                                      ,FMC_A12                          ,                               ,         ,EVENTOUT,                       ,
PortG,PG3  ,                 ,                   ,                   ,TIM8_BKIN2                           ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,TIM8_BKIN2_COMP1/TIM8_BKIN2_COMP2                                    ,FMC_A13                          ,                               ,         ,EVENTOUT,                       ,
PortG,PG4  ,                 ,TIM1_BKIN2         ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,TIM1_BKIN2_COMP1/TIM1_BKIN2_COMP2                                    ,FMC_A14/FMC_BA0                  ,                               ,         ,EVENTOUT,                       ,
PortG,PG5  ,                 ,TIM1_ETR           ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_A15/FMC_BA1                  ,                               ,         ,EVENTOUT,                       ,
PortG,PG6  ,                 ,TIM17_BKIN         ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,OCTOSPIM_P1_NCS                          ,                                                                     ,FMC_NE3                          ,DCMI_D12/PSSI_D12              ,LCD_R7   ,EVENTOUT,                       ,
PortG,PG7  ,                 ,                   ,                   ,                                     ,                                                ,                             ,SAI1_MCLK_A                                ,USART6_CK                                  ,                                       ,OCTOSPIM_P2_DQS                          ,                                         ,                                                                     ,FMC_INT                          ,DCMI_D13/PSSI_D13              ,LCD_CLK  ,EVENTOUT,                       ,
PortG,PG8  ,                 ,                   ,                   ,TIM8_ETR                             ,                                                ,SPI6_NSS/I2S6_WS             ,                                           ,USART6_RTS/USART6_DE                       ,                                       ,                                         ,                                         ,                                                                     ,FMC_SDCLK                        ,                               ,LCD_G7   ,EVENTOUT,                       ,
PortG,PG9  ,                 ,                   ,                   ,                                     ,                                                ,SPI1_MISO/I2S1_SDI           ,                                           ,USART6_RX                                  ,                                       ,OCTOSPIM_P1_IO6                          ,SAI2_FS_B                                ,SDMMC2_D0                                                            ,FMC_NCE/FMC_NE2                  ,DCMI_VSYNC/PSSI_RDY            ,         ,EVENTOUT,                       ,
PortG,PG10 ,                 ,                   ,                   ,OCTOSPIM_P2_IO6                      ,                                                ,SPI1_NSS/I2S1_WS             ,                                           ,                                           ,                                       ,LCD_G3                                   ,SAI2_SD_B                                ,SDMMC2_D1                                                            ,FMC_NE3                          ,DCMI_D2/PSSI_D2                ,LCD_B2   ,EVENTOUT,                       ,
PortG,PG11 ,                 ,LPTIM1_IN2         ,                   ,                                     ,                                                ,SPI1_SCK/I2S1_CK             ,                                           ,                                           ,                                       ,OCTOSPIM_P2_IO7                          ,SDMMC2_D2                                ,USART10_RX                                                           ,                                 ,DCMI_D3/PSSI_D3                ,LCD_B3   ,EVENTOUT,                       ,
PortG,PG12 ,                 ,LPTIM1_IN1         ,                   ,OCTOSPIM_P2_NCS                      ,                                                ,SPI6_MISO/I2S6_SDI           ,                                           ,USART6_RTS/USART6_DE                       ,                                       ,LCD_B4                                   ,SDMMC2_D3                                ,USART10_TX                                                           ,FMC_NE4                          ,                               ,LCD_B1   ,EVENTOUT,                       ,
PortG,PG13 ,DEBUG_TRACED0    ,LPTIM1_OUT         ,                   ,                                     ,                                                ,SPI6_SCK/I2S6_CK             ,                                           ,USART6_CTS/USART6_NSS                      ,                                       ,                                         ,SDMMC2_D6                                ,USART10_CTS/USART10_NSS                                              ,FMC_A24                          ,                               ,LCD_R0   ,EVENTOUT,                       ,
PortG,PG14 ,DEBUG_TRACED1    ,LPTIM1_ETR         ,                   ,                                     ,                                                ,SPI6_MOSI/I2S6_SDO           ,                                           ,USART6_TX                                  ,                                       ,OCTOSPIM_P1_IO7                          ,SDMMC2_D7                                ,USART10_RTS/USART10_DE                                               ,FMC_A25                          ,                               ,LCD_B0   ,EVENTOUT,                       ,
PortG,PG15 ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,USART6_CTS/USART6_NSS                      ,                                       ,OCTOSPIM_P2_DQS                          ,                                         ,USART10_CK                                                           ,FMC_SDNCAS                       ,DCMI_D13/PSSI_D13              ,         ,EVENTOUT,                       ,
PortH,PH0  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,         ,EVENTOUT,                       ,OSC_IN
PortH,PH1  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,         ,EVENTOUT,                       ,OSC_OUT
PortH,PH2  ,                 ,LPTIM1_IN2         ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P1_IO4                          ,SAI2_SCK_B                               ,                                                                     ,FMC_SDCKE0                       ,                               ,LCD_R0   ,EVENTOUT,                       ,
PortH,PH3  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,OCTOSPIM_P1_IO5                          ,SAI2_MCLK_B                              ,                                                                     ,FMC_SDNE0                        ,                               ,LCD_R1   ,EVENTOUT,                       ,
PortH,PH4  ,                 ,                   ,                   ,                                     ,I2C2_SCL                                        ,                             ,                                           ,                                           ,                                       ,LCD_G5                                   ,USB_OTG_HS_ULPI_NXT                      ,                                                                     ,                                 ,PSSI_D14                       ,LCD_G4   ,EVENTOUT,                       ,
PortH,PH5  ,                 ,                   ,                   ,                                     ,I2C2_SDA                                        ,SPI5_NSS                     ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_SDNWE                        ,                               ,         ,EVENTOUT,                       ,
PortH,PH6  ,                 ,                   ,TIM12_CH1          ,                                     ,I2C2_SMBA                                       ,SPI5_SCK                     ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_SDNE1                        ,DCMI_D8/PSSI_D8                ,         ,EVENTOUT,                       ,
PortH,PH7  ,                 ,                   ,                   ,                                     ,I2C3_SCL                                        ,SPI5_MISO                    ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_SDCKE1                       ,DCMI_D9/PSSI_D9                ,         ,EVENTOUT,                       ,
PortH,PH8  ,                 ,                   ,TIM5_ETR           ,                                     ,I2C3_SDA                                        ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D16                          ,PSSI_DE/DCMI_HSYNC             ,LCD_R2   ,EVENTOUT,                       ,
PortH,PH9  ,                 ,                   ,TIM12_CH2          ,                                     ,I2C3_SMBA                                       ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D17                          ,DCMI_D0/PSSI_D0                ,LCD_R3   ,EVENTOUT,                       ,
PortH,PH10 ,                 ,                   ,TIM5_CH1           ,                                     ,I2C4_SMBA                                       ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D18                          ,DCMI_D1/PSSI_D1                ,LCD_R4   ,EVENTOUT,                       ,
PortH,PH11 ,                 ,                   ,TIM5_CH2           ,                                     ,I2C4_SCL                                        ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D19                          ,DCMI_D2/PSSI_D2                ,LCD_R5   ,EVENTOUT,                       ,
PortH,PH12 ,                 ,                   ,TIM5_CH3           ,                                     ,I2C4_SDA                                        ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D20                          ,DCMI_D3/PSSI_D3                ,LCD_R6   ,EVENTOUT,                       ,
PortH,PH13 ,                 ,                   ,                   ,TIM8_CH1N                            ,                                                ,                             ,                                           ,                                           ,UART4_TX                               ,FDCAN1_TX                                ,                                         ,                                                                     ,FMC_D21                          ,                               ,LCD_G2   ,EVENTOUT,                       ,
PortH,PH14 ,                 ,                   ,                   ,TIM8_CH2N                            ,                                                ,                             ,                                           ,                                           ,UART4_RX                               ,FDCAN1_RX                                ,                                         ,                                                                     ,FMC_D22                          ,DCMI_D4/PSSI_D4                ,LCD_G3   ,EVENTOUT,                       ,
PortH,PH15 ,                 ,                   ,                   ,TIM8_CH3N                            ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D23                          ,DCMI_D11/PSSI_D11              ,LCD_G4   ,EVENTOUT,                       ,
PortI,PI0  ,                 ,                   ,TIM5_CH4           ,                                     ,                                                ,SPI2_NSS/I2S2_WS             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D24                          ,DCMI_D13/PSSI_D13              ,LCD_G5   ,EVENTOUT,                       ,
PortI,PI1  ,                 ,                   ,                   ,TIM8_BKIN2                           ,                                                ,SPI2_SCK/I2S2_CK             ,                                           ,                                           ,                                       ,                                         ,                                         ,TIM8_BKIN2_COMP1/TIM8_BKIN2_COMP2                                    ,FMC_D25                          ,DCMI_D8/PSSI_D8                ,LCD_G6   ,EVENTOUT,                       ,
PortI,PI2  ,                 ,                   ,                   ,TIM8_CH4                             ,                                                ,SPI2_MISO/I2S2_SDI           ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D26                          ,DCMI_D9/PSSI_D9                ,LCD_G7   ,EVENTOUT,                       ,
PortI,PI3  ,                 ,                   ,                   ,TIM8_ETR                             ,                                                ,SPI2_MOSI/I2S2_SDO           ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D27                          ,DCMI_D10/PSSI_D10              ,         ,EVENTOUT,                       ,
PortI,PI4  ,                 ,                   ,                   ,TIM8_BKIN                            ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,SAI2_MCLK_A                              ,TIM8_BKIN_COMP1/TIM8_BKIN_COMP2                                      ,FMC_NBL2                         ,DCMI_D5/PSSI_D5                ,LCD_B4   ,EVENTOUT,                       ,
PortI,PI5  ,                 ,                   ,                   ,TIM8_CH1                             ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,SAI2_SCK_A                               ,                                                                     ,FMC_NBL3                         ,DCMI_VSYNC/PSSI_RDY            ,LCD_B5   ,EVENTOUT,                       ,
PortI,PI6  ,                 ,                   ,                   ,TIM8_CH2                             ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,SAI2_SD_A                                ,                                                                     ,FMC_D28                          ,DCMI_D6/PSSI_D6                ,LCD_B6   ,EVENTOUT,                       ,
PortI,PI7  ,                 ,                   ,                   ,TIM8_CH3                             ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,SAI2_FS_A                                ,                                                                     ,FMC_D29                          ,DCMI_D7/PSSI_D7                ,LCD_B7   ,EVENTOUT,                       ,
PortI,PI8  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,         ,EVENTOUT,                       ,PWR_WKUP3/RTC_OUT_ALARM/RTC_TAMP2
PortI,PI9  ,                 ,                   ,                   ,OCTOSPIM_P2_IO0                      ,                                                ,                             ,                                           ,                                           ,UART4_RX                               ,FDCAN1_RX                                ,                                         ,                                                                     ,FMC_D30                          ,                               ,LCD_VSYNC,EVENTOUT,                       ,
PortI,PI10 ,                 ,                   ,                   ,OCTOSPIM_P2_IO1                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,FMC_D31                          ,PSSI_D14                       ,LCD_HSYNC,EVENTOUT,                       ,
PortI,PI11 ,                 ,                   ,                   ,OCTOSPIM_P2_IO2                      ,                                                ,                             ,                                           ,                                           ,                                       ,LCD_G6                                   ,USB_OTG_HS_ULPI_DIR                      ,                                                                     ,                                 ,PSSI_D15                       ,         ,EVENTOUT,                       ,PWR_WKUP5
PortI,PI12 ,                 ,                   ,                   ,OCTOSPIM_P2_IO3                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_HSYNC,EVENTOUT,                       ,
PortI,PI13 ,                 ,                   ,                   ,OCTOSPIM_P2_CLK                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_VSYNC,EVENTOUT,                       ,
PortI,PI14 ,                 ,                   ,                   ,OCTOSPIM_P2_NCLK                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_CLK  ,EVENTOUT,                       ,
PortI,PI15 ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,LCD_G2                                   ,                                         ,                                                                     ,                                 ,                               ,LCD_R0   ,EVENTOUT,                       ,
PortJ,PJ0  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,LCD_R7                                   ,                                         ,                                                                     ,                                 ,                               ,LCD_R1   ,EVENTOUT,                       ,
PortJ,PJ1  ,                 ,                   ,                   ,OCTOSPIM_P2_IO4                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_R2   ,EVENTOUT,                       ,
PortJ,PJ2  ,                 ,                   ,                   ,OCTOSPIM_P2_IO5                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_R3   ,EVENTOUT,                       ,
PortJ,PJ3  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,UART9_RTS/UART9_DE                                                   ,                                 ,                               ,LCD_R4   ,EVENTOUT,                       ,
PortJ,PJ4  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,UART9_CTS                                                            ,                                 ,                               ,LCD_R5   ,EVENTOUT,                       ,
PortJ,PJ5  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_R6   ,EVENTOUT,                       ,
PortJ,PJ6  ,                 ,                   ,                   ,TIM8_CH2                             ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_R7   ,EVENTOUT,                       ,
PortJ,PJ7  ,DEBUG_TRGIN      ,                   ,                   ,TIM8_CH2N                            ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_G0   ,EVENTOUT,                       ,
PortJ,PJ8  ,                 ,TIM1_CH3N          ,                   ,TIM8_CH1                             ,                                                ,                             ,                                           ,                                           ,UART8_TX                               ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_G1   ,EVENTOUT,                       ,
PortJ,PJ9  ,                 ,TIM1_CH3           ,                   ,TIM8_CH1N                            ,                                                ,                             ,                                           ,                                           ,UART8_RX                               ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_G2   ,EVENTOUT,                       ,
PortJ,PJ10 ,                 ,TIM1_CH2N          ,                   ,TIM8_CH2                             ,                                                ,SPI5_MOSI                    ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_G3   ,EVENTOUT,                       ,
PortJ,PJ11 ,                 ,TIM1_CH2           ,                   ,TIM8_CH2N                            ,                                                ,SPI5_MISO                    ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_G4   ,EVENTOUT,                       ,
PortJ,PJ12 ,DEBUG_TRGOUT     ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,LCD_G3                                   ,                                         ,                                                                     ,                                 ,                               ,LCD_B0   ,EVENTOUT,                       ,
PortJ,PJ13 ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,LCD_B4                                   ,                                         ,                                                                     ,                                 ,                               ,LCD_B1   ,EVENTOUT,                       ,
PortJ,PJ14 ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_B2   ,EVENTOUT,                       ,
PortJ,PJ15 ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_B3   ,EVENTOUT,                       ,
PortK,PK0  ,                 ,TIM1_CH1N          ,                   ,TIM8_CH3                             ,                                                ,SPI5_SCK                     ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_G5   ,EVENTOUT,                       ,
PortK,PK1  ,                 ,TIM1_CH1           ,                   ,TIM8_CH3N                            ,                                                ,SPI5_NSS                     ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_G6   ,EVENTOUT,                       ,
PortK,PK2  ,                 ,TIM1_BKIN          ,                   ,TIM8_BKIN                            ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,TIM8_BKIN_COMP1/TIM8_BKIN_COMP2          ,TIM1_BKIN_COMP1/TIM1_BKIN_COMP2                                      ,                                 ,                               ,LCD_G7   ,EVENTOUT,                       ,
PortK,PK3  ,                 ,                   ,                   ,OCTOSPIM_P2_IO6                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_B4   ,EVENTOUT,                       ,
PortK,PK4  ,                 ,                   ,                   ,OCTOSPIM_P2_IO7                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_B5   ,EVENTOUT,                       ,
PortK,PK5  ,                 ,                   ,                   ,OCTOSPIM_P2_NCS                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_B6   ,EVENTOUT,                       ,
PortK,PK6  ,                 ,                   ,                   ,OCTOSPIM_P2_DQS                      ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_B7   ,EVENTOUT,                       ,
PortK,PK7  ,                 ,                   ,                   ,                                     ,                                                ,                             ,                                           ,                                           ,                                       ,                                         ,                                         ,                                                                     ,                                 ,                               ,LCD_DE   ,EVENTOUT,                       ,
