# This was auto-generated by make-af.csv.py
Port ,Pin ,AF0          ,AF1              ,AF2     ,AF3         ,AF4      ,AF5              ,AF6              ,AF7            ,AF8           ,AF9               ,AF10               ,AF11                           ,AF12                ,AF13       ,AF14,AF15,ADC
PortE,PE8 ,             ,TIM1_CH1N        ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D5/FSMC_DA5    ,           ,    ,    ,
PortE,PE9 ,             ,TIM1_CH1         ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D6/FSMC_DA6    ,           ,    ,    ,
PortE,PE10,             ,TIM1_CH2N        ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D7/FSMC_DA7    ,           ,    ,    ,
PortE,PE11,             ,TIM1_CH2         ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D8/FSMC_DA8    ,           ,    ,    ,
PortE,PE12,             ,TIM1_CH3N        ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D9/FSMC_DA9    ,           ,    ,    ,
PortE,PE13,             ,TIM1_CH3         ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D10/FSMC_DA10  ,           ,    ,    ,
PortE,PE14,             ,TIM1_CH4         ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D11/FSMC_DA11  ,           ,    ,    ,
PortE,PE15,             ,TIM1_BKIN        ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_D12/FSMC_DA12  ,           ,    ,    ,
PortF,PF0 ,             ,                 ,        ,            ,I2C2_SDA ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A0             ,           ,    ,    ,
PortF,PF1 ,             ,                 ,        ,            ,I2C2_SCL ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A1             ,           ,    ,    ,
PortF,PF2 ,             ,                 ,        ,            ,I2C2_SMBA,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A2             ,           ,    ,    ,
PortF,PF3 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A3             ,           ,    ,    ,ADC3_IN9
PortF,PF4 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A4             ,           ,    ,    ,ADC3_IN14
PortF,PF5 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A5             ,           ,    ,    ,ADC3_IN15
PortF,PF6 ,             ,                 ,        ,TIM10_CH1   ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_NIORD          ,           ,    ,    ,ADC3_IN4
PortF,PF7 ,             ,                 ,        ,TIM11_CH1   ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_NREG           ,           ,    ,    ,ADC3_IN5
PortF,PF8 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,TIM13_CH1         ,                   ,                               ,FSMC_NIOWR          ,           ,    ,    ,ADC3_IN6
PortF,PF9 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,TIM14_CH1         ,                   ,                               ,FSMC_CD             ,           ,    ,    ,ADC3_IN7
PortF,PF10,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_INTR           ,           ,    ,    ,ADC3_IN8
PortF,PF11,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,DCMI_D12   ,    ,    ,
PortF,PF12,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A6             ,           ,    ,    ,
PortF,PF13,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A7             ,           ,    ,    ,
PortF,PF14,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A8             ,           ,    ,    ,
PortF,PF15,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A9             ,           ,    ,    ,
PortG,PG0 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A10            ,           ,    ,    ,
PortG,PG1 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A11            ,           ,    ,    ,
PortG,PG2 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A12            ,           ,    ,    ,
PortG,PG3 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A13            ,           ,    ,    ,
PortG,PG4 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A14            ,           ,    ,    ,
PortG,PG5 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_A15            ,           ,    ,    ,
PortG,PG6 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_INT2           ,           ,    ,    ,
PortG,PG7 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,USART6_CK     ,                  ,                   ,                               ,FSMC_INT3           ,           ,    ,    ,
PortG,PG8 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,USART6_RTS    ,                  ,                   ,ETH_PPS_OUT                    ,                    ,           ,    ,    ,
PortG,PG9 ,             ,                 ,        ,            ,         ,                 ,                 ,               ,USART6_RX     ,                  ,                   ,                               ,FSMC_NCE3/FSMC_NE2  ,           ,    ,    ,
PortG,PG10,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,FSMC_NCE4_1/FSMC_NE3,           ,    ,    ,
PortG,PG11,             ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,ETH_MII_TX_EN/ETH_RMII_TX_EN   ,FSMC_NCE4_2         ,           ,    ,    ,
PortG,PG12,             ,                 ,        ,            ,         ,                 ,                 ,               ,USART6_RTS    ,                  ,                   ,                               ,FSMC_NE4            ,           ,    ,    ,
PortG,PG13,             ,                 ,        ,            ,         ,                 ,                 ,               ,USART6_CTS    ,                  ,                   ,ETH_MII_TXD0/ETH_RMII_TXD0     ,FSMC_A24            ,           ,    ,    ,
PortG,PG14,             ,                 ,        ,            ,         ,                 ,                 ,               ,USART6_TX     ,                  ,                   ,ETH_MII_TXD1/ETH_RMII_TXD1     ,FSMC_A25            ,           ,    ,    ,
PortG,PG15,             ,                 ,        ,            ,         ,                 ,                 ,               ,USART6_CTS    ,                  ,                   ,                               ,                    ,DCMI_D13   ,    ,    ,
PortH,PH0 ,RCC_OSC_IN   ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
PortH,PH1 ,RCC_OSC_OUT  ,                 ,        ,            ,         ,                 ,                 ,               ,              ,                  ,                   ,                               ,                    ,           ,    ,    ,
